,description,kappas,method,outcome,road,visited,accum_neg_oob,avg_brake,avg_brake_input,avg_oob_counter,avg_oob_distance,avg_steering,avg_steering_input,avg_throttle,avg_throttle_input,avg_vel_kmh,avg_wheelspeed,max_brake,max_brake_input,max_oob_counter,max_oob_distance,max_oob_percentage,max_steering,max_steering_input,max_throttle,max_throttle_input,max_vel_kmh,max_wheelspeed,mean_brake,mean_brake_input,mean_oob_counter,mean_oob_distance,mean_steering,mean_steering_input,mean_throttle,mean_throttle_input,mean_vel_kmh,mean_wheelspeed,min_brake,min_brake_input,min_oob_counter,min_oob_distance,min_steering,min_steering_input,min_throttle,min_throttle_input,min_vel_kmh,min_wheelspeed,simulation_file,generation,parent_index,parent_min_oob_distance,parent_outcome
10,The road is self-intersecting,"[-0.0336734693877551, -0.02771761765930862, -0.005967326539112097, -0.043722428579928425, -0.06844331486897814, -0.06789564550485626, -0.04554285401248355, 0.0014180788043525183, -0.015928859971157686, -0.02307171711401483, -0.06604374355567408, -0.03916785346038519, -0.06505109306900318, -0.041964843402552646, -0.034963807241962415, -0.06826456749473393, -0.02354369326057741, -0.06015751972046709, -0.038246847198615194]",random,INVALID,"[(10.0, 30.065449373499668), (10.007963267107328, 40.065446202818016), (13.037131214957626, 49.595616271799805), (17.620974897183785, 58.483156825682826), (24.249523921177, 65.97063556264887), (33.84517734023086, 68.78549532139351), (43.06993020212357, 64.9249338807476), (48.77605416815362, 56.712738724499935), (52.54672422030481, 47.45087890274652), (55.636079392472055, 37.94004904304429), (56.823974888056256, 28.01085449909609), (53.61661342514907, 18.539168669938853), (46.08690831937636, 11.958626061604761), (36.28059484535349, 10.0), (26.846207202093765, 13.315468262057145), (19.345226180992668, 19.928734000032687), (16.08523363400174, 29.382434259378947), (17.351552302604716, 39.30193208081868), (22.539827257319274, 47.85072164392536)]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
11,Successful test,"[-0.04183673469387755, -0.04128696376509788, -0.049116949570332094, -0.06710681426817683, -0.05812601952959072, -0.0346434397311947, -0.054322264440423526, -0.015045160041987034, -0.048718629429742144, 0.0012813705702578587, 0.024750758325359903, 0.03306662057513956, 0.030968686788838178, 0.02820979175802609, 0.04002768710466159, 0.0683679119817278, 0.022582776309750016, 0.004392482004525522, 0.0482700330249337]",random,PASS,"[(10.0, 81.21378134809561), (10.007963267107328, 91.21377817741396), (14.052805771688071, 100.35922781716033), (21.685990282450604, 106.8194518244727), (31.61258080159152, 108.02891479013215), (40.36470749832205, 103.19153137713121), (46.02785827848098, 94.94964304731351), (47.593386462612045, 85.07294716738022), (45.70835583155346, 75.25222114941337), (40.8400590468128, 66.5172519785643), (34.05561645188362, 59.17073316513228), (28.282092952079225, 51.00578206930775), (25.075785042438056, 41.53373954466859), (25.01359718539817, 31.533932913016322), (27.86999125940261, 21.95056122587028), (33.76839345824894, 13.87536144501997), (42.98693855335222, 10.0), (52.97081392000692, 10.567655408769625), (62.787684134177965, 12.472664384633397)]",False,-5.898942575376964,0.011653463293999688,0.011759403869399686,0.0,1.0802491778465226,-54.43361670582853,0.10738376559248555,0.12182711297872684,0.1495485107119874,29.52252252252252,8.329767256968188,0.4128611796634466,0.4128611796634466,0.0,1.9989708504066093,0.0,127.86633973497213,0.4522588034166058,0.7035224309745345,0.7035224309745345,47.0,13.158955917431602,0.011653463293999688,0.011759403869399686,0.0,1.0802491778465226,-54.43361670582853,0.10738376559248555,0.12182711297872684,0.1495485107119874,29.52252252252252,8.329767256968188,0.0,0.0,0.0,-0.3781793953513213,-231.96982504337686,-0.24987733144392854,0.0,0.0,0.0,0.0,sim_2021-01-21--23-59-55,0.0,,,
12,Successful test,"[-0.04183673469387755, -0.05723865056226573, -0.013642869892646771, -0.012622461729381473, -0.03609184948448352, 0.005346094340463778, 0.012488951483320923, 0.03391752291189236, 0.03135072457268637, 0.06276332445491317, 0.04897428245282525, 0.014918831289946113, -0.0207954544243396, -0.0011641928658682882, 0.032509276521886815, 0.018219775900708522, -0.005249611854393519, 0.03454630651295343, 0.0508165177886222]",random,PASS,"[(10.0, 10.0), (10.007963267107328, 19.99999682931835), (14.768600767941763, 28.794104549016176), (22.285237099158763, 35.389571042315076), (30.60082096842585, 40.943944536525294), (40.010502067373125, 44.3288967689969), (49.82753204179008, 46.23308228553649), (59.43597306484719, 49.00397764740662), (68.14973420393585, 53.91013365908299), (74.83078386466542, 61.350804020741634), (77.41210954071846, 71.0118990805239), (74.4798509897717, 80.57233106816963), (68.69341300002722, 88.72813485386983), (63.149081185984926, 97.05041727732787), (58.550073099876755, 105.93012023541783), (52.62144698236236, 113.98315645529951), (44.86172980821394, 120.29083347439504), (36.709552797165344, 126.08237989832456), (27.799346664997927, 130.62200837236142)]",False,-2.1071297676649094,0.03553878029501242,0.035877244869250646,0.0,1.3940490627114235,-20.315587625014455,0.04007881503175712,0.19377552607719153,0.2621554482638693,32.283018867924525,9.062503339737496,0.8446923987525593,0.8446923987525593,0.0,1.9870520665172955,0.0,168.6433931704909,0.5236219000521187,0.9999987270401186,0.9999987270401186,54.0,15.184674026191173,0.03553878029501242,0.035877244869250646,0.0,1.3940490627114235,-20.315587625014455,0.04007881503175712,0.19377552607719153,0.2621554482638693,32.283018867924525,9.062503339737496,0.0,0.0,0.0,-0.49666566515752164,-268.3937282174037,-0.3292716027815719,0.0,0.0,0.0,0.0,sim_2021-01-22--00-00-40,0.0,,,
13,Successful test,"[0.01122448979591837, 0.032653061224489806, 0.034348188254893795, 0.003576145993591108, 0.018882268442570703, -0.024995282577837463, -0.03510030788573621, -0.06480205966647365, -0.019308013979414576, -0.010124340510026822, 0.007222598265483382, 0.047018516632830326, 0.007444442828140278, 0.01254648364446681, -0.0048004551310433935, -0.03439229186573727, 0.0016309394592810555, -0.03816497890806589, -0.016556720919553236]",random,PASS,"[(44.335958928997655, 10.0), (44.343922196104984, 19.99999682931835), (42.175374340891764, 29.762035561040843), (36.9178648765222, 38.26842105854003), (30.151246878536696, 45.63136074791265), (22.60218267714977, 52.18968596730657), (15.257068921578906, 58.97564971004229), (10.249539678379847, 67.63155237114623), (10.0, 77.62843838374606), (13.853562053906629, 86.85611737126459), (19.018537289413942, 95.41900419853238), (24.30720100740831, 103.90605528109162), (27.1289340633316, 113.49968976240838), (27.2663689537425, 123.49874530035284), (26.405329355162394, 133.46160687771487), (25.159168876667806, 143.38365727376902), (25.868800749836495, 153.358446625158), (28.19557383287004, 163.08398655978735), (32.250336968357274, 172.22504207406433)]",False,-0.736632453095601,0.029429358612175965,0.029742436895284222,0.0,1.4824203620714658,3.430793150076103,-0.006487163118400963,0.16698586163119175,0.20957884502905993,35.67368421052632,10.067408646342244,0.4274764666201281,0.4274764666201281,0.0,1.9999501753032147,0.0,73.20617181770987,0.2581548858295059,0.9953513362364419,0.9953513362364419,55.0,15.749619795589801,0.029429358612175965,0.029742436895284222,0.0,1.4824203620714658,3.430793150076103,-0.006487163118400963,0.16698586163119175,0.20957884502905993,35.67368421052632,10.067408646342244,0.0,0.0,0.0,-0.06358867319616479,-131.0229795183543,-0.14056568763285196,0.0,0.0,0.0,0.0,sim_2021-01-22--00-01-23,0.0,,,
14,The road is too sharp,"[0.03571428571428571, 0.059679300291545195, 0.034299994050098176, 0.029773466594944044, -0.011019744282091066, 0.00020474551382730632, 0.04612311286076609, -0.002369195564963832, 0.041508355455444346, 0.023545761391997676, -0.014643515513144897, -0.06260269918661429, -0.06648587954203762, -0.048157501853892906, -0.00402219558010572, 0.027610457481118775, 0.0002364678939060158, -0.03955945047344092, -0.04701698584955455]",random,INVALID,"[(142.5205353085816, 10.0), (142.52849857568896, 19.99999682931835), (137.94469826283165, 28.887559751281223), (129.83347737623447, 34.73632848741962), (120.29309077072102, 37.73316405470382), (110.51401812443072, 39.8235559267165), (100.86222235846728, 42.43943789884945), (90.86767611948127, 42.76965824463522), (81.0396803664253, 40.92290447709781), (71.75837501564013, 37.20035548675712), (64.15333857240496, 30.707018848551378), (56.84476559007518, 23.881715854400927), (47.5034854558389, 20.31233419174243), (37.894188950412946, 23.08026133507704), (31.32198678201799, 30.61724738108672), (26.916353137797252, 39.594462550219646), (21.48499393184817, 47.99091044060473), (14.940894048725827, 55.552309565086794), (10.0, 64.24642056042529)]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
15,Successful test,"[-0.027551020408163266, -0.026605581007913368, -0.045221888838834164, -0.019639231258806684, -0.03290453738125567, 0.017095462618744332, 0.011993421802417803, -0.03596576187105159, -0.009975544193608285, -0.004873503377281749, 0.026759149683942746, 0.020525263097602275, 0.007067003184197354, -0.03681054783621081, -0.022463170192120463, -0.05208507207610376, -0.007629147824993243, 0.030125954215823092, -0.012537388985468592]",random,PASS,"[(10.0, 10.0), (10.007963267107328, 19.99999682931835), (12.690495461379953, 29.63348119514834), (18.58773252394937, 37.70953190250882), (26.75099863838858, 43.48543757563478), (36.13420572770531, 46.94309931718735), (45.76114177219347, 49.64903767482499), (54.894255175054326, 53.72165839992122), (64.44882337641349, 56.67296768320145), (74.42441303666442, 57.37125911970534), (84.42431802280979, 57.327667055464524), (94.36917129782032, 58.37642505353288), (103.79173493142926, 61.72534944363042), (112.66421150142762, 66.33828338146543), (122.12225169354065, 69.58566320593539), (132.11634713288075, 69.92925649655851), (141.54930011160627, 66.60970862054387), (149.58845731117623, 60.66227627367331), (158.2443910711665, 55.65480078769629)]",False,0.0,0.03384304838985948,0.03423657220834622,0.0,1.183368383493045,-51.973034264512066,0.10292878084637108,0.1701843662925877,0.23081469850802122,37.98850574712644,10.731368647180728,0.7827230646734269,0.7827230646734269,0.0,1.9909767335086246,0.0,42.74839265769291,0.31340427749122685,0.9794341660699069,0.9794341660699069,64.0,18.088828502449672,0.03384304838985948,0.03423657220834622,0.0,1.183368383493045,-51.973034264512066,0.10292878084637108,0.1701843662925877,0.23081469850802122,37.98850574712644,10.731368647180728,0.0,0.0,0.0,0.2744511330981596,-161.18897566905713,-0.08412635434504036,0.0,0.0,0.0,0.0,sim_2021-01-22--00-02-05,0.0,,,
16,The road is too sharp,"[-0.0010204081632653045, 0.01836734693877551, 0.025510204081632654, 0.058429820907955024, 0.06874346573281542, 0.056401327643400015, 0.006401327643400012, 0.025789082745440825, 0.0007838158946095845, 0.0038450403844055084, 0.03547769344563, 0.004452088794570208, 0.0524112724680396, 0.06724127642726693, 0.03123848880370632, 0.019279136459260757, 0.03254444258170974, 0.03430385411498357, 0.0665021981271422]",random,INVALID,"[(67.85283099773885, 47.04919177946195), (67.86079426484618, 57.0491886087803), (67.00246801924959, 67.01228431524223), (63.99642572038117, 76.54977401103818), (57.364874836395856, 84.03459417408241), (47.584364876058615, 86.11825079544397), (38.43651219910825, 82.07884596294551), (30.983658586799507, 75.41138969885975), (24.695645317804846, 67.63572965427528), (19.49312375441358, 59.09560264219585), (14.489632971627024, 50.43736494699655), (11.27392212151068, 40.96851054276982), (10.0, 31.049986336602572), (11.559384782168785, 21.172318641182745), (18.411107805392405, 13.888508401134796), (27.892211959844403, 10.709095874828542), (37.86703942904411, 10.0), (47.690561203831805, 11.870406356990891), (56.356851633186, 16.859936414429562)]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
17,Successful test,"[-0.025510204081632654, -0.008292378175760104, 0.03558517284464807, 0.051049732679410806, 0.017935512431391833, 0.025078369574248978, 0.0021988354101778393, 0.03791312112446355, -0.003710666745379671, 0.013636272030130535, -0.03432291164333885, -0.012299103759799639, -0.03985012416796291, -0.029107206208144346, -0.010641440788992228, 0.010787130639579208, -0.008600624462461608, -0.017784297931849366, -0.05758021629919631]",random,PASS,"[(111.49202384112164, 10.0), (111.49998710822896, 19.99999682931835), (113.18993044772125, 29.856167054578545), (113.52332130382649, 39.8506080362976), (109.63071053048047, 49.061882723724445), (102.85279000349158, 56.41441924725308), (94.6618786883594, 62.151053437058074), (85.76705612686872, 66.7207505385733), (76.14016282265914, 69.42684094899282), (66.19317466893193, 70.45515348397936), (56.2074212481428, 70.98875316463737), (46.33012970942661, 72.55051878700374), (37.08076767038669, 76.35174252032533), (29.124014914172925, 82.40897667268271), (23.68285654037974, 90.7990777180397), (20.005324979756494, 100.09831218226415), (16.321020375053543, 109.39486528434261), (12.535303113267542, 118.65058485733182), (10.0, 128.32385928349464)]",False,-0.36071907872825554,0.026058060632597448,0.026344412947241373,0.0,1.5547483098505104,-5.5117395101134345,0.010674436528951321,0.17927863461128207,0.23412884190782585,37.380434782608695,10.528124788674646,0.4238182766720899,0.4238182766720899,0.0,1.9910303331983457,0.0,106.118623043009,0.3243375068317533,0.9636828196038668,0.9983977485606584,57.0,16.109419710412276,0.026058060632597448,0.026344412947241373,0.0,1.5547483098505104,-5.5117395101134345,0.010674436528951321,0.17927863461128207,0.23412884190782585,37.380434782608695,10.528124788674646,0.0,0.0,0.0,-0.026511600549760317,-161.59655909466224,-0.2075960732294127,0.0,0.0,0.0,0.0,sim_2021-01-22--00-02-44,0.0,,,
18,Successful test,"[0.04183673469387755, 0.028525614327363606, 0.05506540642079407, 0.06734960842533855, 0.061404017702096095, 0.05923747263916051, 0.022878040005879577, -0.01324739428067465, 0.03675260571932536, -0.004752762211218049, 0.026879890850006444, 0.007286457103065566, 0.04095992649082067, 0.031286494607748905, 0.003012251030341008, 0.012195924499728762, 0.000971434703810399, -0.04290611631659777, -0.04797317609045651]",random,PASS,"[(45.68110877906636, 74.39358935871181), (45.68907204617369, 84.39358618803016), (42.25055717848616, 93.78382662716119), (35.29659921184317, 100.9700960764765), (25.476086398160575, 102.85623713066516), (16.489162297289923, 98.47044242443573), (11.57625117766716, 89.76048810017622), (10.548131983484964, 79.81347996091372), (10.0, 69.82851369513793), (10.626443289081521, 59.84815454300493), (12.834930485644605, 50.095073783438906), (16.106753677970204, 40.645461463446075), (20.93740464044984, 31.889617056497393), (27.71994419305679, 24.541341257555004), (36.66183243886701, 20.064441147049855), (46.236554227, 17.179185061387543), (56.0027938329154, 15.029635350436578), (65.88929253209064, 13.527256080343172), (75.24656053849517, 10.0)]",False,0.0,0.022761303149223477,0.022984453180098216,0.0,1.471337854660121,77.69214639848923,-0.15367537974042852,0.14253670822750109,0.1680475292977139,35.14563106796116,9.806886488643004,0.4627159036042502,0.4627159036042502,0.0,1.9981766314546061,0.0,207.2769005086863,-0.0029880114416503925,0.7309433944555542,0.7309433944555542,56.0,15.693483024804493,0.022761303149223477,0.022984453180098216,0.0,1.471337854660121,77.69214639848923,-0.15367537974042852,0.14253670822750109,0.1680475292977139,35.14563106796116,9.806886488643004,0.0,0.0,0.0,0.08049021076939411,0.0,-0.41436593556550955,0.0,0.0,0.0,0.0,sim_2021-01-22--00-03-23,0.0,,,
19,Successful test,"[0.03571428571428571, 0.056239067055393596, 0.03226393764502886, 0.04135148984327473, 0.03789856728296928, 0.024760435033472875, 0.03112670817692771, -0.0007358853285677411, 0.012529420793881245, -0.012980783287751409, 0.01457023712041186, 0.040080441202044514, 0.004759543838403683, 0.0037391356751383803, 0.033330972409832266, 0.0646937330046836, 0.014693733004683601, 0.04428556973937749, 0.06381923018280633]",random,PASS,"[(90.77816311473825, 80.68945846886857), (90.78612638184558, 90.68945529818691), (86.35587308798071, 99.65454624876847), (78.51337886663038, 105.85900306529047), (68.96366716286633, 108.82598914125916), (59.00877394202177, 107.87725263327445), (49.83084854390436, 103.90664998549019), (42.104068603396016, 97.5586682786043), (35.427217128613925, 90.11423046344993), (29.20069746889874, 82.28924145852602), (22.956534147871388, 74.47832445600085), (16.774642820029, 66.61803059312606), (12.943334405059744, 57.381089766781784), (11.261530480132897, 47.52352741303019), (10.0, 37.60341950798723), (10.588264790900705, 27.620737276453134), (15.806472630871578, 19.09018589105802), (23.91683508189707, 13.240226838808518), (33.37732819975646, 10.0)]",False,0.0,0.028985957259021825,0.029267374319789024,0.0,1.5595212422760734,81.51044687966757,-0.1612801005469044,0.18089937255271593,0.22411725185100084,34.875,9.709957665244458,0.6842859914059889,0.6842859914059889,0.0,1.9940259261067574,0.0,178.33166857034362,-0.02800043222181657,0.9854204880754587,0.9854204880754587,63.0,17.63084984317283,0.028985957259021825,0.029267374319789024,0.0,1.5595212422760734,81.51044687966757,-0.1612801005469044,0.18089937255271593,0.22411725185100084,34.875,9.709957665244458,0.0,0.0,0.0,0.6224022266074518,0.0,-0.3502093103716911,0.0,0.0,0.0,0.0,sim_2021-01-22--00-04-05,0.0,,,
20,Successful test,"[-0.0336734693877551, -0.04709704289879217, 0.0029029571012078315, -0.03281132861307788, -0.027295344626813656, -0.009458184246082385, -0.012519408735878298, 0.023194876978407414, -0.02285389351050718, -0.05612198478721532, -0.006121984787215318, 0.03775556623319286, -0.0021736867749532086, 0.04578549689851619, 0.03213545760128377, 0.001860150792832315, 0.025329538547934363, 0.021698744157109373, 0.03388933458832589]",random,PASS,"[(10.0, 10.0), (10.007963267107328, 19.99999682931835), (13.944923551292746, 29.19240368066836), (19.800917592505783, 37.29840971257318), (26.79922972157665, 44.44149219453429), (35.59843325949156, 49.192704366006524), (45.11769057037148, 52.25599348870766), (54.91547299183404, 54.25685820719293), (64.59255096637361, 56.77760450039285), (74.26531721454487, 59.31484574005429), (84.16976483875257, 57.9357455771486), (93.17610188640239, 53.589955317123355), (102.75451959787142, 50.716992709532256), (112.69018482675833, 49.58449261704308), (122.63556484952264, 50.62824364233632), (131.43919014531127, 55.37125762622362), (139.31361023168853, 61.53514506056718), (146.27998280537457, 68.70938043199142), (151.38319357510656, 77.30921995605765)]",False,0.0,0.019492326408519136,0.019704199521655214,0.0,1.4490993904584841,-42.69946113426814,0.08444152447316548,0.15810797010112662,0.18817316621614813,36.354838709677416,10.243893110539057,0.47257011266287907,0.47257011266287907,0.0,1.9905098793190747,0.0,79.12718580282294,0.45822882902455636,0.702180886922263,0.702180886922263,53.0,15.102768504319823,0.019492326408519136,0.019704199521655214,0.0,1.4490993904584841,-42.69946113426814,0.08444152447316548,0.15810797010112662,0.18817316621614813,36.354838709677416,10.243893110539057,0.0,0.0,0.0,0.3909426317624187,-228.1206646946424,-0.15569702235193858,0.0,0.0,0.0,0.0,sim_2021-01-22--00-04-48,0.0,,,
21,Successful test,"[-0.03775510204081633, -0.021324448146605578, -0.009586396824452392, 0.017964623583710884, 0.04755646031840477, 0.028603691610517012, 0.021503999630070256, -0.01040489826116714, -0.021629388057085502, 0.014317667379641005, 0.04390950411433489, 0.045154123792435885, 0.03639572904966509, 0.04611306544276146, 0.029286791162337948, -0.020713208837662055, -0.041632345382189156, -0.049208581427927736, -0.061331663031991154]",random,PASS,"[(87.64140818722443, 10.0), (87.64937145433176, 19.99999682931835), (90.56819284145841, 29.564539772399947), (94.9245850330966, 38.565753416827775), (98.90019456919045, 47.741511086716386), (99.71181833772754, 57.70852000907347), (96.76092504005292, 67.26321669425081), (91.53330709680782, 75.78800470565977), (85.84089233244275, 84.00970855282179), (81.53259927370135, 93.0340429282758), (77.5570285543816, 102.20981741633332), (71.11493737606938, 109.85831146747252), (62.00656899970828, 113.98597733579385), (52.00814251899655, 114.16336930236058), (42.777422233647286, 110.31709798930405), (35.61087941311979, 103.34281207592583), (28.749801923306048, 96.06781271656014), (19.988125078356422, 91.24774851940742), (10.0, 90.76055510903788)]",False,0.0,0.019200520309409,0.019398463817753425,0.0,1.4717846742353513,1.3349829039522887,-0.002756711764758272,0.14255078858118228,0.16705771661470203,35.44897959183673,9.935887184340626,0.40059190870317707,0.40059190870317707,0.0,1.9992672782701022,0.0,119.07446336267533,0.32797807021994857,0.6260950911644521,0.7226136653289095,55.0,15.440689164202658,0.019200520309409,0.019398463817753425,0.0,1.4717846742353513,1.3349829039522887,-0.002756711764758272,0.14255078858118228,0.16705771661470203,35.44897959183673,9.935887184340626,0.0,0.0,0.0,0.4376719001527889,-167.85416658104816,-0.23295908723943126,0.0,0.0,0.0,0.0,sim_2021-01-22--00-05-28,0.0,,,
22,Successful test,"[0.027551020408163276, 0.03415243648479801, 0.047224115802089274, 0.06257388936756011, 0.031325272431213955, 0.015709350468090175, -0.01796411891966493, -0.03735187402170574, 0.012648125978294261, 0.02387261577421263, -0.006509550710320562, -0.021815673159300157, -0.015898432149002127, -0.014878023985736816, -0.04855149337349192, -0.024797883562821414, -0.07, -0.028163265306122454, -0.008150770512286548]",random,PASS,"[(143.07675384014732, 10.0), (143.08471710725468, 19.99999682931835), (140.05584273163407, 29.530260205359387), (133.5026613696297, 37.08379011108414), (123.97082917885298, 40.1077238218114), (114.10223582885679, 38.491906600585274), (104.88178893242281, 34.62107219053351), (95.6182897348351, 30.85443143034784), (85.67830414854785, 29.76049973942667), (75.67927104572767, 29.899557312777777), (65.82122814283211, 28.22057246333141), (56.14589004480082, 25.693156255267482), (46.210670893745906, 24.556749452880403), (36.23854629633935, 25.302893550088996), (26.498623382823993, 27.5687050247661), (17.951052523653086, 32.75898752261266), (11.833039876634054, 40.66910264509445), (10.0, 50.499665437257946), (13.016949929191512, 60.033710388103906)]",False,-1.4937490203659707,0.010079496228334504,0.010183408560585375,0.0,1.245558679287949,19.413792794646092,-0.038016026057466915,0.14834540003137847,0.21716557214603502,34.38775510204081,9.685295191934634,0.3052466936060094,0.3052466936060094,0.0,1.978765810556575,0.0,143.3412951818505,0.27907110180409556,0.9956565059848365,0.999997569654234,60.0,17.14712851435575,0.010079496228334504,0.010183408560585375,0.0,1.245558679287949,19.413792794646092,-0.038016026057466915,0.14834540003137847,0.21716557214603502,34.38775510204081,9.685295191934634,0.0,0.0,0.0,-0.08953440071451846,-142.29237932418079,-0.2818294945193562,0.0,0.0,0.0,0.0,sim_2021-01-22--00-06-09,0.0,,,
23,Successful test,"[0.05, 0.042857142857142864, 0.07, 0.025102040816326533, -0.005531028738025825, -0.018796334860474807, 0.01895876718034152, 0.04038733860891296, 0.01638330967539036, -0.011167710732772906, -0.001984037263385155, -0.02137179236542597, -0.0639615383080873, -0.04140894811637108, -0.00905183731473675, 0.018499183093426526, -0.00905183731473674, 0.03890734635873265, 0.017041532315907038]",random,PASS,"[(155.20215017529134, 10.0), (155.21011344239867, 19.99999682931835), (150.73939271957838, 28.94497621546257), (142.17787823245706, 34.1122259372016), (132.2006582681052, 34.78682343418659), (122.20526171851807, 34.483429603495), (112.24690464122861, 35.39508980400767), (102.28781043291221, 36.298661909530374), (92.49975264526648, 34.25075450300338), (83.67690957285055, 29.54358548972989), (74.97980598551142, 24.607960991138782), (65.97717309517444, 20.254502476139137), (56.528618149522885, 16.979626991635424), (46.57185371686613, 17.908519898585084), (38.432347715323075, 23.717860829434695), (32.00075802870461, 31.375187654311837), (25.214769865584426, 38.720278848435484), (18.089522044153604, 45.73674829418919), (10.0, 51.61549247106514)]",False,0.0,0.018917862270533044,0.019103331508479447,0.0,1.5036033478623094,38.02487102763327,-0.075152141424168,0.1649065515331256,0.20336500514237252,33.737864077669904,9.472253710826852,0.4610866430432618,0.4610866430432618,0.0,1.986264432683044,0.0,144.06811787498026,0.22733344002285777,0.9942891282447054,0.9942891282447054,56.0,15.71625451961661,0.018917862270533044,0.019103331508479447,0.0,1.5036033478623094,38.02487102763327,-0.075152141424168,0.1649065515331256,0.20336500514237252,33.737864077669904,9.472253710826852,0.0,0.0,0.0,0.18475597299057744,-116.24611823401386,-0.27263866805516257,0.0,0.0,0.0,0.0,sim_2021-01-22--00-06-50,0.0,,,
24,Successful test,"[0.043877551020408176, 0.051357767596834664, 0.06859913811422112, 0.04797105919180905, 0.018550756565577895, -0.002877814862993537, 0.0348772871778228, 0.036993233803645574, 0.061529921816698536, 0.06761346619659994, 0.052894193043787736, 0.02754530580321265, 0.00018727172895649166, -0.03348619765879861, 0.0006235121152664419, 0.040419430482613386, 0.011532642803552692, -0.005814295971957512, -0.041528581686243224]",random,PASS,"[(65.0151208386171, 32.81080753243518), (65.02308410572442, 42.810804361753526), (60.446318284226194, 51.70199183110573), (51.649632917108036, 56.457864679692975), (41.687644977010194, 55.58677554456084), (32.55605653500601, 51.51073671674584), (23.771583184763614, 46.73234494138028), (15.860580092549014, 40.615480542444246), (10.606001877191133, 32.107284036798276), (10.0, 22.12566283957581), (15.522657438431203, 13.788981556370812), (24.797467454619905, 10.050278684570788), (34.795658885278925, 10.24045785245312), (44.671598266178705, 11.810751246947572), (54.67120995217046, 11.72262560154795), (64.52172065146374, 10.0), (74.51657269982697, 10.32083100119756), (84.09370789852196, 13.19806602564681), (93.58467483993405, 16.347914675506487)]",False,0.0,0.026155433186244924,0.026386897196742667,0.0,1.385716716295379,92.8086968739803,-0.18342382850233838,0.14403423066539245,0.18233714155626687,31.736842105263158,8.84225508599511,0.7359474730760279,0.7359474730760279,0.0,1.9940194106982867,0.0,257.46529731478796,0.0776456407253976,0.8281748182932368,0.8281748182932368,48.0,13.53730385254156,0.026155433186244924,0.026386897196742667,0.0,1.385716716295379,92.8086968739803,-0.18342382850233838,0.14403423066539245,0.18233714155626687,31.736842105263158,8.84225508599511,0.0,0.0,0.0,0.41164369973764403,-39.184569081728384,-0.5162391473837762,0.0,0.0,0.0,0.0,sim_2021-01-22--00-07-32,0.0,,,
25,Successful test,"[-0.04183673469387755, -0.01895460224906289, -0.007730112453144512, -0.033240316534777166, -0.01865243223486812, -0.038040187336908934, -0.013129925907242934, -0.014150334070508239, 0.017482318990716256, 0.008298645521328502, 0.003196604705001972, -0.014150334070508232, 0.027686400623369314, 0.026669126823214172, 0.0033350905880101256, 0.014559580383928496, 0.02170243752678564, -0.00021254462372454277, -0.04613091197066332]",random,PASS,"[(10.0, 10.0), (10.007963267107328, 19.99999682931835), (13.00853903544062, 29.539207753629178), (17.251429236983725, 38.59447598475572), (23.247649537034675, 46.59730936508152), (31.09638775112903, 52.79386554142778), (40.36497001901358, 56.547980982308076), (50.28189296032244, 57.83430884725632), (60.28161833874947, 57.7601984158548), (70.28119063903148, 57.85268523347004), (80.1859101947563, 59.22983102184628), (89.9951644333236, 61.17367548145453), (99.89611892141349, 62.57763425035507), (109.6794579011254, 64.64796717238708), (118.54793262951438, 69.26859007324433), (126.62620239971773, 75.16278700919912), (134.1454883081201, 81.75523264247526), (140.35278149475772, 89.59548208334908), (145.68346583276113, 98.05620335807296)]",False,0.0,0.04066398456258603,0.041131386683995075,0.0,1.5369148318919656,-39.92046637692487,0.07889864239802805,0.22730997600770309,0.2983475213627791,38.73863636363637,10.929999245061492,0.6072460748161183,0.6072460748161183,0.0,1.9980645024181725,0.0,51.61311350812615,0.3975909721111081,1.0,1.0,68.0,19.06240767108612,0.04066398456258603,0.041131386683995075,0.0,1.5369148318919656,-39.92046637692487,0.07889864239802805,0.22730997600770309,0.2983475213627791,38.73863636363637,10.929999245061492,0.0,0.0,0.0,0.7397191019519584,-196.77220258955614,-0.10157050522128808,0.0,0.0,0.0,0.0,sim_2021-01-22--00-08-19,0.0,,,
