,description,kappas,method,outcome,road,accum_neg_oob,avg_brake,avg_brake_input,avg_oob_counter,avg_oob_distance,avg_steering,avg_steering_input,avg_throttle,avg_throttle_input,avg_vel_kmh,avg_wheelspeed,max_brake,max_brake_input,max_oob_counter,max_oob_distance,max_oob_percentage,max_steering,max_steering_input,max_throttle,max_throttle_input,max_vel_kmh,max_wheelspeed,mean_brake,mean_brake_input,mean_oob_counter,mean_oob_distance,mean_steering,mean_steering_input,mean_throttle,mean_throttle_input,mean_vel_kmh,mean_wheelspeed,min_brake,min_brake_input,min_oob_counter,min_oob_distance,min_steering,min_steering_input,min_throttle,min_throttle_input,min_vel_kmh,min_wheelspeed,parent_index,parent_min_oob_distance,parent_outcome
10,Successful test,"[-0.031632653061224494, -0.02311120366513953, -0.044294809135649274, -0.020559875353893406, -0.0172358522285965, -0.003970546106147513, 0.0154172089958933, -0.032541974677576094, -0.014669412551119573, -0.011608188061323653, 0.017983648673370232, 0.04553466908153351, -0.004465330918466494, 0.01288160785704371, -0.012628596224588944, 0.021044873163166167, 0.04778558377132301, 0.06705247280699278, 0.05271101152881397]",random,PASS,"[(10.0, 10.0), (10.007963267107328, 19.99999682931835), (12.718770430973095, 29.6255630215137), (18.46010727355258, 37.81317874649978), (26.51095930321533, 43.74477057302284), (35.53276293956429, 48.05836062623382), (44.96042097317644, 51.39291666883807), (54.18189883664178, 55.26129436673919), (63.70041472168771, 58.326886535656726), (73.67191256128527, 59.081360415192215), (83.65630997673281, 58.52296248324381), (93.65343214247258, 58.28307000050542), (103.22551443273011, 61.17707080018364), (112.00638482910344, 65.96208021314143), (120.57818120387878, 71.11225563824962), (129.14345544990206, 76.27327076033659), (137.4840283682739, 81.79004911308218), (143.47417082780066, 89.79743278782729), (144.1544370817191, 99.7742678482951)]",0.0,0.03140143152642554,0.03177525809221632,0.0,1.3810185807329183,-24.617597547691606,0.048348647286316965,0.1724430895023033,0.2194898902952348,38.55294117647059,10.850742193102851,0.4891134228178748,0.4891134228178748,0.0,1.99343206011918,0.0,105.27202991714587,0.25354173539110825,0.9635757846662455,0.9635757846662455,65.0,18.294067796301455,0.03140143152642554,0.03177525809221632,0.0,1.3810185807329183,-24.617597547691606,0.048348647286316965,0.1724430895023033,0.2194898902952348,38.55294117647059,10.850742193102851,0.0,0.0,0.0,0.631349886203491,-128.86649861219902,-0.20509608883306657,0.0,0.0,0.0,0.0,,,
11,Successful test,"[-0.015306122448979595, -0.03469387755102041, -0.00732611411911703, -0.03079550187421907, -0.02994900084148612, 0.009414815880027773, 0.025786608475562384, -0.016522502420401895, -0.017542910583667193, -0.05733882895101414, -0.05081800886255536, -0.016348659934226607, -0.03165478238320621, -0.00689627313086158, 0.022695563603832306, 0.054113561404707314, 0.052519924454310106, 0.005274213252093365, 0.05323339692556276]",random,PASS,"[(10.0, 13.006580524195998), (10.007963267107328, 23.006577353514345), (12.48971778363105, 32.693728354697), (16.937228254465396, 41.6502706904323), (23.001061466209336, 49.60199545806297), (31.165509131748237, 55.37623084611882), (40.54289390905768, 58.84965203254082), (49.85680989114877, 62.489840087923135), (58.992180579210356, 66.55739492980359), (68.684826418478, 69.01760155416008), (78.60575719486783, 67.76255871422164), (86.46491646822753, 61.57922502470073), (91.8472765221513, 53.151283386914805), (95.07186045258737, 43.685447001493095), (96.42341333047864, 33.777202716138405), (98.5526535785639, 24.006515126928846), (104.18761940008034, 15.745331180886868), (113.23932020325825, 11.494835613338507), (123.12696231293711, 10.0)]",-0.38225310943321267,0.025463045389505973,0.02574285907510494,0.0,1.2644666854434234,-39.37367233223125,0.07754157335719494,0.13699858394164582,0.15760531720606663,34.17391304347826,9.608794315652663,0.638500615677282,0.638500615677282,0.0,1.9957935454441,0.0,127.59547763238128,0.25928121588917014,0.7174778337123281,0.7817707347821341,51.0,14.565525533206545,0.025463045389505973,0.02574285907510494,0.0,1.2644666854434234,-39.37367233223125,0.07754157335719494,0.13699858394164582,0.15760531720606663,34.17391304347826,9.608794315652663,0.0,0.0,0.0,-0.04413416395460601,-131.11119530769335,-0.25020384216579256,0.0,0.0,0.0,0.0,,,
12,Successful test,"[-0.04387755102040816, 0.0030154102457309456, -0.0020866305705955837, -0.03371928363182007, -0.022457564450186568, -0.04611205660004569, -0.06849208278775604, -0.035218673068555445, -0.03414589737908552, -0.02619688641790078, -0.0010834267560087402, 0.038712491611338204, 0.0534107125737425, 0.01020553782131979, 0.056123905168258575, 0.006123905168258573, 0.017348394964176943, 0.004083088841727964, 0.029593292923360617]",random,PASS,"[(10.0, 10.0), (10.007963267107328, 19.99999682931835), (12.044682750007851, 29.790388739143687), (14.035914849542792, 39.59013336468274), (17.740407981586046, 48.87866019269182), (23.87455389173492, 56.77627084104641), (32.30664496312413, 62.15212799724005), (42.306496482648384, 62.0976340758512), (51.040294728196045, 57.22723694562982), (57.71333074439107, 49.77937884235181), (61.87175208317473, 40.68501069667238), (64.75490583171432, 31.109655639950873), (69.37812832740101, 22.24253582823205), (77.46094808338637, 16.354579918728923), (86.97973797276373, 13.28983865038549), (96.97770580845204, 13.491430209092826), (106.43358476020293, 16.74509787033828), (115.44343777329877, 21.083594001765366), (123.93759865480425, 26.360831055290802)]",-3.2727602114680914,0.022146996523358203,0.0223753160751454,0.0,1.2165418952716884,-33.33606702133243,0.06591112840062249,0.1248818105276002,0.14583811398721452,32.87755102040816,9.263315390222052,0.7442364191818522,0.7442364191818522,0.0,1.9994866492466588,0.0,92.97667145725242,0.30510603239102246,0.6101504663862526,0.6101504663862526,45.0,12.439860518710468,0.022146996523358203,0.0223753160751454,0.0,1.2165418952716884,-33.33606702133243,0.06591112840062249,0.1248818105276002,0.14583811398721452,32.87755102040816,9.263315390222052,0.0,0.0,0.0,-0.408575793780523,-155.80589390268455,-0.1829906396106603,0.0,0.0,0.0,0.0,,,
13,Successful test,"[-0.005102040816326529, 0.004081632653061225, -0.01122448979591837, -0.05510204081632654, -0.013048729695960028, -0.0405997501041233, -0.011665122525478341, 0.015885897882684935, -0.0392161429336416, -0.03717532660711098, -0.03281341194604983, 0.004731361189100156, -0.01057476125987944, -0.04424823064763454, -0.05763236418736891, -0.021633262022857522, 0.02635925352862936, 0.04897860793499843, 0.012023353416325249]",random,PASS,"[(10.0, 10.0), (10.007963267107328, 19.99999682931835), (10.066946601205856, 29.999822876120295), (10.48295304984508, 39.99116606083228), (14.12934515259954, 49.302654912405366), (20.677958754091733, 56.860145229855426), (28.995397567225623, 62.41174063926468), (38.46475938449777, 65.62595699377297), (47.86418518718551, 69.03928302270248), (57.329065491679586, 72.26667218758489), (67.31956077607035, 72.70256663876097), (76.85399650731725, 69.68685191639045), (85.8725533672027, 65.36647783941365), (94.7610508186174, 60.78448994591218), (102.07737613590837, 53.96749765813838), (105.14044217652452, 44.44816856251278), (104.29129173443346, 34.484286611852355), (103.67780255018411, 24.503122800912816), (106.77883701001679, 14.996094596530007)]",0.0,0.018427587834061933,0.018655088918433066,0.0,1.2785391514914553,-42.39407573911587,0.0840784779757919,0.15315766528246386,0.1692846453775965,38.31707317073171,10.87309837208027,0.42501521447138496,0.42501521447138496,0.0,1.9904615913226258,0.0,40.86178593883576,0.22871465327637275,0.950978865150983,0.950978865150983,54.0,15.246056113644835,0.018427587834061933,0.018655088918433066,0.0,1.2785391514914553,-42.39407573911587,0.0840784779757919,0.15315766528246386,0.1692846453775965,38.31707317073171,10.87309837208027,0.0,0.0,0.0,0.15771216976085323,-115.40144641323802,-0.07988009109804489,0.0,0.0,0.0,0.0,,,
14,Successful test,"[0.021428571428571436, 0.005626822157434409, 0.004606413994169105, 0.01787172011661809, -0.026005830903790075, -0.04889926816207533, -0.017762727629279836, 0.005706660125822202, -0.003477013343565552, -0.043272931710912496, -0.016760809758592343, -0.03818938118716377, -0.06833039553443192, -0.04785588380047082, -0.02992611159629311, -0.013599580984048204, 0.003747357791462, -0.03808937690241555, 0.010238977728245988]",random,PASS,"[(18.660414955958913, 10.0), (18.66837822306624, 19.99999682931835), (17.327621628184758, 29.909707811646836), (15.481798831279306, 39.73787845538436), (12.545350994269768, 49.29702455221341), (10.0, 58.96765991479274), (11.168907184898387, 68.89910774444442), (15.522780965233977, 77.90153981055334), (20.411087815102462, 86.62532661110784), (25.201838099769958, 95.40306616693645), (31.89546303504703, 102.83242584498657), (40.486516652036755, 107.95041351105297), (50.14389097572419, 110.54562471097147), (59.78140631086961, 107.87761081205028), (66.373691738107, 100.35818444790296), (70.42952638229616, 91.21760430553809), (73.25763450820983, 81.62584719705472), (75.6100023201667, 71.90646626629226), (76.26704947124426, 61.9280751614467)]",-2.0210874803378047,0.01972923379550541,0.01996134242839371,0.0,1.3589748873721073,-35.637203240295975,0.07074046725807176,0.14407500843761864,0.1601136847179373,36.44186046511628,10.334072196142326,0.4882682465879732,0.4882682465879732,0.0,1.997229150500024,0.0,74.06672564650019,0.3127700857154527,0.5932144990752636,0.5932144990752636,53.0,15.165068967022965,0.01972923379550541,0.01996134242839371,0.0,1.3589748873721073,-35.637203240295975,0.07074046725807176,0.14407500843761864,0.1601136847179373,36.44186046511628,10.334072196142326,0.0,0.0,0.0,-0.2516453694638221,-160.00796945050834,-0.141362130894609,0.0,0.0,0.0,0.0,,,
15,Successful test,"[0.019387755102040813, 0.02448979591836735, -0.02161182840483132, -0.0329685760184957, 0.020330432915203853, 0.047625199225862086, 0.01239556673078819, -0.01107382102431385, -0.04474729041206896, -0.056178073749155524, -0.0074805620399890915, -0.02890913346856052, -0.04397403813387443, -0.07, -0.0526530612244898, -0.01089962515618493, 0.037059558517284465, 0.056458703431393385, 0.01942631497600698]",random,PASS,"[(31.919220763883487, 10.0), (31.927184030990816, 19.99999682931835), (29.758636175777596, 29.762035561040843), (27.449843530708364, 39.491859635610446), (27.491908111932148, 49.49177116376941), (27.80868411207122, 59.486752552733364), (24.776242745342515, 69.01588154531986), (19.062338548009194, 77.22266525294226), (13.294323117591247, 85.39150837755057), (10.0, 94.83330032595231), (11.681223134606725, 104.69096175104006), (16.36291502277402, 113.5273502137701), (22.566237354039856, 121.37074183056565), (31.15761339639755, 126.48818823466236), (41.15228181890075, 126.16168689589388), (49.137737594866934, 120.14234340593683), (54.842714038371184, 111.92935102927765), (61.57015419707403, 104.53059782951), (70.91034304881236, 100.95836152519547)]",-7.414939471869964,0.024853525751048128,0.02511792496116566,0.0,0.9617227342182434,-23.339243913155535,0.04602898616518245,0.15269039437457815,0.20625541043208903,33.03157894736842,9.313097582736788,0.46309874886036084,0.46309874886036084,0.0,1.9743155727897974,0.0,106.70816348283606,0.4461004154034222,0.999851403563527,0.999851403563527,49.0,13.829745407161369,0.024853525751048128,0.02511792496116566,0.0,0.9617227342182434,-23.339243913155535,0.04602898616518245,0.15269039437457815,0.20625541043208903,33.03157894736842,9.313097582736788,0.0,0.0,0.0,-1.1814537675912895,-228.73860344350243,-0.20703131497920832,0.0,0.0,0.0,0.0,,,
16,Successful test,"[-0.0030612244897959134, 0.03877551020408164, -0.00956684714702207, 0.022065805914202423, 0.03602283062329472, -0.00883571002711108, -0.0037336692107845446, -0.016998975333233524, 0.00851122874839913, -0.02108060798629475, 0.022863102706743715, 0.0025988875924344117, -0.03719703077491253, -0.03282315667445053, -0.011289064699119743, -6.45749032013726e-05, -0.0378196769440177, -0.03310271209731407, -0.02389123499041155]",random,PASS,"[(73.7525398068822, 10.0), (73.76050307398953, 19.99999682931835), (71.99210127364853, 29.84239262874395), (68.81021292076557, 39.322666174891644), (65.04245397707194, 48.585710628105545), (58.779778168819874, 56.38179244660478), (51.51837141736871, 63.25725403038077), (44.70311728220861, 70.57519848720626), (38.68169271654173, 78.55908514722239), (33.00441410449575, 86.79124814130877), (27.85536905236254, 95.36372357440874), (22.63012754928213, 103.8899684239592), (16.36462778711354, 111.68378088836104), (11.534187113847018, 120.4397413098141), (10.0, 130.32135402736714), (10.664850085713773, 140.29922826808226), (11.894750936343684, 150.2233072630127), (14.971263174881813, 159.73829924651565), (21.16021601039222, 167.59303430250753)]",0.0,0.04521823635285296,0.045821146170890996,0.0,1.4902491059529235,2.9927041657555784,-0.005543586101526143,0.20669488116969015,0.22923600493406818,43.36842105263158,12.211125305882211,0.8251645903106877,0.8251645903106877,0.0,1.9736418247680785,0.0,48.882315229536445,0.11999055151088232,0.808463844303292,0.8868077104744838,71.0,19.901628366439198,0.04521823635285296,0.045821146170890996,0.0,1.4902491059529235,2.9927041657555784,-0.005543586101526143,0.20669488116969015,0.22923600493406818,43.36842105263158,12.211125305882211,0.0,0.0,0.0,0.368382944644845,-61.19810263788858,-0.09577661118076,0.0,0.0,0.0,0.0,,,
17,Successful test,"[-0.013265306122448979, 0.02448979591836735, 0.04660974593919201, 0.03405375311307364, -0.008930226732891558, 0.020661610001802326, -0.007037935100643093, -0.016221608570030847, 0.027655942450377335, 0.022885684923661907, 0.03630727844290312, 0.06145992637172482, 0.04013261549577797, 0.03903101417183227, 0.066695143435585, 0.036276519316390504, 0.027283938426729853, 0.06243134191238611, 0.05472668254818408]",random,PASS,"[(99.52271159423962, 10.0), (99.53067486134695, 19.99999682931835), (98.97769584987485, 29.984695833938936), (94.98404839358341, 39.1526170811387), (87.71268445823219, 46.017547271583), (79.63852532187443, 51.9173738996095), (71.23238509238382, 57.33372012581584), (62.47707260636008, 62.165335101378034), (54.34154192442538, 67.98024185241876), (45.88703666878049, 73.32077936116008), (36.365777537854854, 76.37784078706652), (26.366860199835457, 76.52498720209321), (17.46991573677134, 71.95942270017753), (11.917006265478394, 63.642861126809294), (10.0, 53.82832665093544), (13.294643276694574, 44.38664641491117), (20.81136949578533, 37.791282365274974), (30.012608625128713, 33.875008819588935), (40.00194901308833, 34.33661321025138)]",0.0,0.016813715739878537,0.016983551252402564,0.0,1.5173650446391835,61.23263513171057,-0.12157033429395349,0.163997205667314,0.19595986871679977,34.61,9.698056716673669,0.4780269673596879,0.4780269673596879,0.0,1.9878776404348346,0.0,173.3322696346117,0.16291576182192566,0.9729224872355717,0.9940181610838345,60.0,16.857358042458024,0.016813715739878537,0.016983551252402564,0.0,1.5173650446391835,61.23263513171057,-0.12157033429395349,0.163997205667314,0.19595986871679977,34.61,9.698056716673669,0.0,0.0,0.0,0.7772036898774253,-81.59980484698613,-0.3387356312026821,0.0,0.0,0.0,0.0,,,
18,Successful test,"[-0.039795918367346944, -0.027442732194918787, -0.04733291400691889, -0.012162931556527291, -0.013183339719792596, 0.0011023745659217016, 0.0011023745659217016, -0.02236701318918034, -0.012217211887474072, 0.03574197178599532, 0.054524035634162415, 0.03124891904879, 0.06094376724987653, 0.04227972748463593, 0.03827743978964732, 0.011626742706890944, 0.031014497808931757, 0.02096717226206444, -0.01690635903533121]",random,PASS,"[(10.0, 10.0), (10.007963267107328, 19.99999682931835), (13.314438241327906, 29.437540113714615), (19.83935464111586, 37.01549933607642), (28.29887006906914, 42.34809708241174), (37.36454271515781, 46.568710719545514), (46.826925723964905, 49.803414383660446), (56.396399310243794, 52.70602963227856), (66.21986838161274, 54.57671277056185), (76.21870470721603, 54.729264839692554), (86.13054959657254, 56.05415384988817), (94.47203224014194, 61.56955658287425), (99.7645792874311, 70.05418655431265), (100.73065507224862, 80.00741204045478), (96.65890439728656, 89.14091336475238), (89.33283048827988, 95.94742797061134), (80.55284001726804, 100.7340517629039), (70.95882657704763, 103.55449607344619), (60.962210557328234, 103.81462710636896)]",0.0,0.021858501783632998,0.02208384716284571,0.0,1.3624531666079687,-4.587165490811086,0.008889538914320637,0.1409204961935095,0.1603428408813668,33.724489795918366,9.47715167178279,0.6642216933451751,0.6642216933451751,0.0,1.9959969133464646,0.0,136.85960139285598,0.3612961353390871,0.6945719680643958,0.6945719680643958,56.0,15.595715663713085,0.021858501783632998,0.02208384716284571,0.0,1.3624531666079687,-4.587165490811086,0.008889538914320637,0.1409204961935095,0.1603428408813668,33.724489795918366,9.47715167178279,0.0,0.0,0.0,0.3067725845801721,-184.1712709696868,-0.26556367023848687,0.0,0.0,0.0,0.0,,,
19,The road is self-intersecting,"[0.039795918367346944, 0.04544773011245315, 1.2154799445811965e-05, -0.04998784520055419, -0.024277776457504778, -0.03679024897505268, -0.058112892710721814, -0.062421986862537374, -0.015947171340341203, -0.061865538687279974, -0.03084821993224978, -0.02451439792461723, -0.011539427300786054, -0.05745779464772483, -0.06617088538659541, -0.029353525700082247, -0.021901870779635478, -0.04797797099134674, -0.025904880198783724]",random,INVALID,"[(24.428041787568304, 10.0), (24.436005054675633, 19.99999682931835), (20.308953789773497, 29.1086437023105), (14.235448020114603, 37.05298304966469), (10.315095634782068, 46.252485056557106), (10.0, 56.24751956079676), (12.704162345129362, 65.87495462997195), (19.50840226064652, 73.20314125232834), (29.267854719232048, 75.38329897795487), (39.120187902257726, 73.67112759323574), (47.58673935303567, 68.34970799586044), (52.78031553625215, 59.804138007315125), (55.4407476727649, 50.16452697537975), (56.32974102601966, 40.204120818105395), (53.79790895852457, 30.529937318605107), (46.12816478137165, 24.11316053761694), (36.36714674404418, 21.940022972949713), (26.374070863888704, 22.31209078055339), (17.112162315432585, 26.082641143568768)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,The road is too sharp,"[0.021428571428571436, -0.020524781341107867, 0.017294579639435967, 0.022396620455762503, -0.009676228199377551, 0.03828295547409184, -0.0033785705946930422, 0.018050000833878393, 0.04968265389510289, 0.04847428180462334, 0.037886412238810487, -0.010437800255859117, -0.048192902296675444, -0.020174666899733983, -0.07, -0.05367346938775511, -0.03345272802998751, 0.0006508342612346757, 0.04656920160817346]",random,INVALID,"[(97.17782843521846, 10.0), (97.18579170232579, 19.99999682931835), (97.14856555188126, 29.99992753976445), (97.27284620098641, 39.99915522595392), (95.42328103236731, 49.826622279423546), (92.95283068498205, 59.51666227320603), (89.1263277449055, 68.75559485492701), (83.7537269584625, 77.18976113201167), (77.7774237472303, 85.20747900728115), (69.47687785858405, 90.78430049899825), (59.52764418134531, 91.79065492746696), (50.070457405718, 88.54079057785172), (41.14681954323912, 84.0276223670121), (31.299705546346555, 82.28568495935284), (21.4384130294547, 83.94547708377466), (13.285847495047886, 89.7364765836194), (10.0, 99.18122148431883), (11.006555107730351, 109.13043486101861), (13.624062348000937, 118.78178999110946)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,The road is too sharp,"[0.005102040816326536, -0.024489795918367342, -0.017371928363182007, 0.01017909204498127, 0.029566847147022082, 0.06446327635594014, 0.014463276355940136, -0.01308774405222313, -0.04472039711344762, -0.046955223606157434, -0.0029180624954507073, 0.038918672198426846, 0.003811160978307627, -0.02986230840944748, -0.060802276368310974, -0.0639594159559501, -0.0642815730567296, -0.022241348334339654, 0.01379312999913744]",random,INVALID,"[(21.885384814315444, 10.0), (21.893348081422772, 19.99999682931835), (22.869143880147718, 29.95227408425808), (25.891563343693377, 39.48458653121345), (29.254776303826574, 48.902059577885375), (30.692558063991626, 58.798158991802794), (27.491204039223916, 68.27187697410011), (20.89356025102954, 75.78660228139512), (14.244389174234954, 83.25577385470352), (10.0, 92.3103395835299), (10.200346356628032, 102.30833244896974), (12.861900817142285, 111.94763366086869), (13.754704038638636, 121.90769904256602), (12.515400445286062, 131.83060822301826), (12.575459378644382, 141.83042786761806), (17.008925622409848, 150.79393036750014), (25.843247317853468, 155.479521064671), (35.72559696972927, 153.95008804617356), (44.05630371991202, 148.4184223799877)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Successful test,"[0.045918367346938785, 0.05941690962099126, 0.0329083120128518, 0.000682125887780001, -0.010542363908138362, 0.010886207520433074, 0.03231477894900451, 0.009157193556452108, 0.0724224996789011, 0.0037065376453061204, -0.017722033783265305, -0.008538360313877544, -0.05445672766081632, -0.03655955492898792, 0.010034712619134037, 0.01921838608852179, -0.0062918179931108625, 0.02738165139464424, 0.03408676278567838]",random,PASS,"[(160.74839402350216, 10.0), (160.7563572906095, 19.99999682931835), (155.73661383284576, 28.648821929772062), (147.39006344286037, 34.156552550221335), (138.24026342588456, 38.1915444522392), (129.3004302682038, 42.67254691963769), (120.35290650571979, 47.13817324970431), (110.6561960216535, 49.582310272908785), (100.66401805046803, 49.9777586161294), (90.8435451475586, 48.09140977160947), (81.60148723575668, 44.272461545343575), (72.11470995178446, 41.11001680048103), (62.295549120777984, 39.2168499893341), (52.372961794136295, 40.45872790006838), (44.00609269595524, 45.93554280418035), (36.43692978398724, 52.47066122790368), (27.99613068692865, 57.83283528355452), (19.22662447240205, 62.63864018527279), (10.0, 66.4947263934989)]",-6.48694403589656,0.027843276917840592,0.028142666992225975,0.0,1.1442809672580152,59.310719352910866,-0.11736218304194647,0.1924281228904494,0.23939117507225002,35.41489361702128,9.935268355159518,0.42933035082924675,0.42933035082924675,0.0,1.9985868200738832,0.0,338.20358865506853,0.17567906001524622,0.9984539492625917,0.9984539492625917,56.0,15.841441369245246,0.027843276917840592,0.028142666992225975,0.0,1.1442809672580152,59.310719352910866,-0.11736218304194647,0.1924281228904494,0.23939117507225002,35.41489361702128,9.935268355159518,0.0,0.0,0.0,-0.8288265147382838,-89.59824202428219,-0.6744727406175224,0.0,0.0,0.0,0.0,,,
23,The road is too sharp,"[0.013265306122448986, 0.04285714285714287, 0.04481049562682216, 0.0009484143511632077, -0.026602606057000062, -0.012817922075714326, 0.03718207792428568, 0.02774595812463556, 0.06058632225761588, 0.07, 0.0679591836734694, 0.028579758433985844, -0.02142024156601416, -0.009645045856743369, 0.021987607204481126, 0.021993930059337696, 0.06599975224731992, 0.06118363301997061, 0.015984969099973007]",random,INVALID,"[(77.23830310614147, 21.62203450048807), (77.2462663732488, 31.62203132980642), (74.48447906350228, 41.23309427079911), (67.90452107237928, 48.76331025940506), (59.78815299052423, 54.60493410554962), (52.48572208074014, 61.43680813891922), (46.66255860392858, 69.56643095442104), (39.89464120022273, 76.92817626491743), (31.132082609598037, 81.74663732067677), (21.150742184171023, 82.3572462886231), (12.851545810374155, 76.77841670266541), (10.0, 67.19360129018419), (11.923212511068897, 57.380281075431796), (14.196411021412935, 47.642079571428624), (14.935717447902483, 37.66944571633542), (16.288665160905467, 27.76139179612081), (19.770368893098684, 18.387079068180064), (26.913114811103107, 11.388423429356912), (36.816259785343, 10.0)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Successful test,"[-0.027551020408163266, -0.015285297792586423, -0.03671386922115786, -0.00031160485851984554, 0.0068312522843373, 0.01805574208025567, -0.027862625266683108, -0.07482630363129622, -0.044034485548856, -0.014188601627730939, 0.025607316739616012, 0.016061323851209154, 0.01708173201447446, 0.05075520140222956, 0.051628930984264985, 0.047674752974453886, 0.010958982019962357, -0.008428773082078459, -0.027816528184119272]",random,PASS,"[(10.0, 10.0), (10.007963267107328, 19.99999682931835), (12.141221811700447, 29.769807880813687), (16.71437286807455, 38.66285513221095), (22.846340222402816, 46.56215740301008), (28.717592087585615, 54.65711889368979), (33.538748350440414, 63.41819487150986), (38.78353195658377, 71.93243264859419), (46.847277130589475, 77.84648487770917), (56.709734817075514, 79.4993394939027), (66.63162670144669, 78.25191757857125), (76.60853299123164, 77.57269678615589), (86.51017765949246, 78.9717796512866), (96.04538619595456, 81.98504999531156), (104.0347679401128, 87.99918163222401), (108.05391511435167, 97.15595267838475), (107.22574981130262, 107.121600787305), (103.55297563293439, 116.42271522777457), (99.7628296867598, 125.67662217061209)]",0.0,0.01966320431936558,0.019876934801097815,0.0,1.4637725626793838,-4.99383090217741,0.00968015533846762,0.16396119321401809,0.2113444417869471,35.27956989247312,9.955842140331335,0.45161510649654196,0.45161510649654196,0.0,1.9958482575232197,0.0,134.82560549994443,0.22230469118326912,0.9997264681582504,0.9999717349383753,52.0,14.706633391531518,0.01966320431936558,0.019876934801097815,0.0,1.4637725626793838,-4.99383090217741,0.00968015533846762,0.16396119321401809,0.2113444417869471,35.27956989247312,9.955842140331335,0.0,0.0,0.0,0.28038455035084375,-112.95131543272556,-0.2661105983987839,0.0,0.0,0.0,0.0,,,
25,Successful test,"[-0.017346938775510204, -0.0653061224489796, -0.03763015410245731, -0.012845413050684658, 0.014705607357478612, 0.0442974440921725, 0.06382019951772837, 0.017259779139091935, 0.0019536566901123403, -0.0215157310649897, -0.053920935684079956, -0.05516592433724244, -0.006489068738523215, -0.03404008914668648, -0.06298286442013767, 0.009627282243552658, -0.010780881021753466, 0.03921911897824654, 0.04856833768810623]",random,PASS,"[(10.0, 10.0), (10.007963267107328, 19.99999682931835), (14.03127364679466, 29.154939406347445), (22.039952045326473, 35.14335074065723), (31.29027596194402, 38.9422331338952), (40.504866980038, 42.82698697027427), (48.19185707251023, 49.22309385792347), (51.491034186645834, 58.66319080496611), (50.7997510624005, 68.63926857341468), (49.1547551707217, 78.50304008923762), (48.480863314200576, 88.4803077395372), (51.5290024406371, 98.00442700936404), (59.07587520748103, 104.56527386332044), (68.2576380454324, 108.52699459901287), (78.04886174114074, 110.5597116330831), (87.65826417602133, 107.79215226705116), (95.33781729001151, 101.3871179994298), (101.94605289984321, 93.88170514436631), (109.5512082675886, 87.388507793873)]",-0.7503513365759198,0.010367994362095753,0.010467686615577444,0.0,1.2500618870706042,-54.684488734708,0.10808386334325731,0.1373694719105364,0.1734729685457021,29.714285714285715,8.393517470377864,0.4688027691477697,0.4688027691477697,0.0,1.989413616367039,0.0,137.42449850371142,0.33053320142808984,0.8824295250171371,0.8824295250171371,42.0,12.075567225246356,0.010367994362095753,0.010467686615577444,0.0,1.2500618870706042,-54.684488734708,0.10808386334325731,0.1373694719105364,0.1734729685457021,29.714285714285715,8.393517470377864,0.0,0.0,0.0,-0.002684523836212094,-170.9386292243708,-0.2683466311861882,0.0,0.0,0.0,0.0,,,
26,The road is self-intersecting,"[-0.0010204081632653045, 0.004081632653061232, 0.021428571428571436, 0.0016034985422740608, 0.025072886297376105, 0.04287796751353604, 0.021208510059584025, 0.049838471440731426, 0.06713626414043802, 0.051659520211988705, 0.039316519278852075, 0.04694757693681488, 0.047637013348004555, 0.06261602177020456, 0.06882889840347357, 0.034493521341185746, 0.02288418522881664, 0.022433070316155095, 0.02818560156406647]",random,INVALID,"[(58.549514008281434, 10.0), (58.55747727538876, 19.99999682931835), (58.412384410140646, 29.9989441769372), (56.99654971101276, 39.898207387133475), (54.45260845739162, 49.56921368938168), (50.645146962794186, 58.816009727316), (43.97378808957478, 66.26537015521293), (35.29562898650674, 71.23422863396209), (25.431070656536193, 72.87449963431801), (16.300597239606574, 68.79596372265294), (11.016592810697041, 60.30601100221543), (10.0, 50.35781824889389), (13.235560377689325, 40.89572814985515), (20.42587877264308, 33.945956831373536), (30.19109150640051, 31.791746938057248), (39.23817499557778, 36.052061520321814), (45.000264285634486, 44.22508586957061), (48.21413604119071, 53.69456464819607), (49.21851703398204, 63.64399773864497)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
